,index,text,key_phrase,label,DocumentSimilarity,MMRScore,sentence
107,110,"Return to use and performance following exploratory celiotomy for colic in horses: 195 cases (2003–2010)  .  … Data were retrieved and reviewed from the NCSU Equine Colic Database for 372 horses that recovered from exploratory celiotomy at NCSU for acute colic, from June 2003 to March …",exploratory celiotomy,Diagnostic_Procedure,0.314618813738158,0.09438564787199592,0
108,111,"Colic: diagnosis, surgical decision, and pre-operative management  .  … The veterinarian presented with an equine colic faces a true emergency and a diagnostic challenge. Through the combination of history, physical examination, and diagnostic …",veterinarian,Professional_or_Occupational_Group,0.37876800121588694,0.11363040488003251,1
109,112," The equine acute abdomen  .  Written and edited by leading experts on equine digestive diseases, The Equine Acute Abdomen, Third Editionis the preeminent text on diagnosing and treating acute abdominal …",acute abdominal,Disease_or_Syndrome,0.632061335384007,0.18961840814996037,1
110,113,Analysis of peritoneal fluid as a diagnostic aid in grass sickness (equine dysautonomia).  .  … The analysis of peritoneal fluid is of value in the differential diagnosis of equine colic but its characteristics have not been evaluated in grass sickness. Peritoneal fluid was collected from …,grass sickness,Disease_or_Syndrome,0.6132261873229509,0.18396786350711108,0
111,114,"Use of clinical pathology in evaluation of horses with colic  .  … Assessment of equine colic cases addresses three main areas: (1) prognosis, usually … There is a large body of literature on the clinical assessment of equine colic cases, which is well …",prognosis,Health_Care_Activity,0.5918806014475709,0.17756418749003788,1
112,115, Colic incidence and mortality  .  ,mortality,Quantitative_Concept,0.6801045529882204,0.20403137400394417,0
113,116,Investigations into the incidence of field colic  .  This investigation was undertaken to compare the accuracy of different methods of collecting data on the incidence of colic. The results of an historical cohort technique and a …,historical cohort technique,Research_Activity,0.5027437177916129,0.150823121330656,2
114,117,"Ultrasonography of the equine abdomen: findings in the colic patient  .  … After a year working in mixed practice, she returned to the RVC where she developed an interest in equine colic. She completed an equine internship and a PhD in equine anaesthesia, …",anaesthesia,Therapeutic_or_Preventive_Procedure,0.5544826909379235,0.1663448138913258,2
115,118,"Correlation between capillary oxygen saturation and small intestinal wall thickness in the equine colic patient  .  The surgical evaluation of haemorrhagic infarcted intestine and the decision for or against bowel resection require a lot of experience and are subjective. The aim of this prospective, …",haemorrhagic,Pathologic_Function,0.6411826622536856,0.19235480631959864,1
116,119,Field trial evaluation of detomidine as a sedative and analgesic in horses with colic  .  … This report covers 234 cases of equine colic. Mares represented 53. per cent of cases while … describe several clinical parameters common to equine colic. The criteria for evaluating the …,analgesic,Pharmacologic_Substance,0.3471848097791094,0.10415544707249828,0
117,120," Equine colic caused by neoplasia  .  Neoplasia can cause equine colic that varies in severity and is either chronic or acute. Pain can be caused in several ways: the size and weight of the tumour itself can cause pain, …",chronic or acute,Disease_or_Syndrome,0.6932833431124684,0.207985011198322,1
118,121,The role of equine strongyles in the pathogenesis of colic and current options for prophylaxis  .  … Disturbances of gastrointestinal motility are generally regarded as a feature of equine colic and several studies have reported altered intestinal motility following infection with either S. …,gastrointestinal motility,Biologic_Function,0.7221767469560453,0.21665303269583128,1
119,122,"Management and horse‐level risk factors for recurrent colic in the UK general equine practice population  .  … There is little evidence on the effect of feeding probiotics on equine colic. Although not directly comparable to this study (where a variety of different probiotics were used), one study …",probiotics,Organic_Chemical,0.48961927757175544,0.14688578910824326,1
120,123,"Determining the Relationship Between Barometric Pressure Changes and the Incidence of Equine Colic  .  … 1.1 Equine Colic … barometric pressure link to equine colic is briefly mentioned in many publications, … depressions are associated with the incidence of equine colic because they are an …",depressions,Mental_or_Behavioral_Dysfunction,0.47420591041462296,0.14226177877736185,1
121,124,"Causes of gastrointestinal colic at an equine referral hospital in South Africa (1998-2007)  .  … Archer DC, Pinchbeck GL, Proudman CJ, Clough HE 2006 Is equine colic seasonal? Novel application of a model based approach. BMC Veterinary Research 2: 27–37 4. …",referral hospital,Manufactured_Object,0.43776767972856334,0.13133030913716642,0
122,125,"In equine grass sickness, serum amyloid A and fibrinogen are elevated, and can aid differential diagnosis from non‐inflammatory causes of colic  .  … Elevations in SAA have previously been associated with inflammatory lesions in cases of equine colic (Vandenplas and others 2005) and the acute inflammatory response identified in …",inflammatory lesions,Disease_or_Syndrome,0.6912971411940306,0.2073891505991133,1
123,126," Detecting early kidney damage in horses with colic by measuring matrix metalloproteinase-9 and-2, other enzymes, urinary glucose and total proteins  .  … In severe equine colic the release of endotoxins is presumed to happen, but to our knowledge there are no studies on effects of endotoxins on equine kidneys. The routine use of …",kidney damage,Injury_or_Poisoning,0.6010679792795316,0.18032040094914817,0
124,127,"Parasitism and colic  .  … The precise role of A perfoliata in equine colic remains unknown, and elucidation likely must await the development of a successful model for inducing artificial tapeworm infections in …",tapeworm infections,Disease_or_Syndrome,0.6942165451904294,0.20826497183283493,1
125,128,The John Hickman memorial lecture: colic by numbers  .  … The differences among studies with respect to the association of parasite control and equine colic is an example of the aforementioned conflicting results that can occur among …,parasite,Eukaryote,0.4652076743311421,0.13956230784505025,1
126,129,Retrospective study of mortality rates and prognostic indicators of equine colic in Korea  .  … Abstract : Equine colic is a major concern in equine industry … prognostic indicators for mortality of equine colic in Korea. The … factors and prognosis of equine colic was not valid but high …,mortality,Quantitative_Concept,0.5351196365874215,0.1605358973553496,1
